x,y
0.165999,0.045166
0.166249,0.0524902
0.1665,0.0350952
0.16675,0.0527954
0.166999,0.0543213
0.16725,0.050354
0.1675,0.0521851
0.16775,0.0595093
0.167999,0.0582886
0.16825,0.0576782
0.168499,0.0466919
0.16875,0.0531006
0.168999,0.0546265
0.169249,0.0613403
0.1695,0.0521851
0.16975,0.0579834
0.169999,0.0418091
0.170251,0.0585938
0.170501,0.0650024
0.170749,0.0509644
0.170999,0.0579834
0.17125,0.0592041
0.1715,0.0650024
0.17175,0.0579834
0.171999,0.0588989
0.17225,0.0582886
0.172502,0.067749
0.17275,0.0585938
0.172999,0.0463867
0.17325,0.0506592
0.1735,0.0463867
0.17375,0.050354
0.173999,0.0405884
0.174251,0.0439453
0.1745,0.043335
0.174749,0.0427246
0.174999,0.0439453
0.175249,0.0427246
0.1755,0.0418091
0.17575,0.0357056
0.175999,0.0360107
0.176249,0.0378418
0.1765,0.0460815
0.17675,0.0448608
0.176999,0.0335693
0.177251,0.0393677
0.177502,0.0427246
0.17775,0.0292969
0.177999,0.0366211
0.17825,0.0430298
0.178499,0.0405884
0.17875,0.0280762
0.178999,0.0332642
0.17925,0.0518799
0.1795,0.0302124
0.179751,0.0360107
0.179999,0.0338745
0.180249,0.0418091
0.1805,0.0338745
0.180749,0.0411987
0.180999,0.0418091
0.181249,0.0396729
0.1815,0.0415039
0.181751,0.0491333
0.181999,0.0500488
0.182249,0.0494385
0.182502,0.0479126
0.18275,0.0524902
0.183,0.0466919
0.18325,0.0509644
0.1835,0.0369263
0.183749,0.0469971
0.183999,0.0576782
0.184251,0.0564575
0.184502,0.0598145
0.18475,0.0531006
0.185,0.0527954
0.185251,0.0585938
0.185502,0.0506592
0.18575,0.0628662
0.186,0.050354
0.18625,0.0506592
0.1865,0.057373
0.186749,0.0534058
0.186999,0.06073
0.187251,0.0592041
0.187501,0.0570679
0.18775,0.0494385
0.188,0.057373
0.188251,0.0683594
0.188499,0.0457764
0.188749,0.0479126
0.188999,0.0567627
0.18925,0.0564575
0.1895,0.055542
0.189751,0.0720215
0.189999,0.0491333
0.190251,0.0534058
0.190502,0.0531006
0.19075,0.0457764
0.190999,0.0375366
0.19125,0.0439453
0.1915,0.0430298
0.19175,0.0463867
0.191999,0.0454712
0.192251,0.0454712
0.1925,0.0335693
0.19275,0.0466919
0.192999,0.0408936
0.193249,0.0402832
0.193502,0.0372314
0.19375,0.0445557
0.194,0.03479
0.194251,0.0350952
0.1945,0.0396729
0.194749,0.0283813
0.194999,0.0408936
0.19525,0.0286865
0.1955,0.0375366
0.195749,0.0357056
0.195999,0.0241089
0.196251,0.0308228
0.1965,0.0344849
0.19675,0.0650024
0.196999,0.0418091
0.19725,0.0473022
0.1975,0.0445557
0.197749,0.0494385
0.197999,0.0430298
0.198249,0.0518799
0.198499,0.0418091
0.198751,0.0497437
0.198999,0.0457764
0.19925,0.0515747
0.1995,0.0512695
0.199751,0.0512695
0.199999,0.0592041
0.20025,0.0473022
0.2005,0.0585938
0.20075,0.0549316
0.200999,0.0558472
0.201251,0.0500488
0.201501,0.062561
0.20175,0.0521851
0.201999,0.0585938
0.20225,0.0500488
0.2025,0.0613403
0.202749,0.0613403
0.202999,0.0653076
0.20325,0.0585938
0.2035,0.0543213
0.20375,0.0567627
0.203999,0.062561
0.204249,0.0579834
0.2045,0.0497437
0.20475,0.0643921
0.204999,0.065918
0.20525,0.0576782
0.205502,0.0521851
0.20575,0.0436401
0.206,0.0378418
0.20625,0.0506592
0.2065,0.0543213
0.20675,0.0427246
0.206999,0.0457764
0.20725,0.0390625
0.2075,0.0366211
0.20775,0.0411987
0.207999,0.0393677
0.208249,0.043335
0.208499,0.0366211
0.208749,0.0448608
0.208999,0.0378418
0.209251,0.0369263
0.2095,0.0405884
0.209751,0.0439453
0.209999,0.0442505
0.210251,0.0341797
