t(s),incident,permeation
393.0,0.0,339118298974718.0
394.0,0.0,337796721146060.06
395.0,0.0,336482849978627.75
396.0,0.0,335176622665133.6
397.0,0.0,333877982609999.94
398.0,0.0,332586870456889.2
399.0,0.0,331303228229843.7
400.0,0.0,330026998643095.8
401.0,0.0,328758124410877.94
402.0,0.0,327496548937612.25
403.0,0.0,326242215627721.2
404.0,0.0,324995071336576.8
405.0,0.0,323755060158791.44
406.0,0.0,322522127569357.4
407.0,0.0,321296220423646.6
408.0,0.0,320077283506461.56
409.0,0.0,318865267124124.2
410.0,0.0,317660117441816.75
411.0,0.0,316461782695291.25
412.0,0.0,315270211810489.9
413.0,0.0,314085353713354.6
414.0,0.0,312907158710207.56
415.0,0.0,311735576417180.7
416.0,0.0,310570557140596.2
417.0,0.0,309412052567155.9
418.0,0.0,308260014383561.8
419.0,0.0,307114394276515.9
420.0,0.0,305975144622910.06
421.0,0.0,304842219180016.3
422.0,0.0,303715569634536.56
423.0,0.0,302595151124122.56
424.0,0.0,301480916715856.3
425.0,0.0,300372822237579.56
426.0,0.0,299270821446564.25
427.0,0.0,298174870860842.2
428.0,0.0,297084924927875.1
429.0,0.0,296000941546074.8
430.0,0.0,294922875853093.06
431.0,0.0,293850685747341.7
432.0,0.0,292784328437042.3
433.0,0.0,291723761130416.9
434.0,0.0,290668943106256.75
435.0,0.0,289619831572783.94
436.0,0.0,288576387189169.9
437.0,0.0,287538567853826.4
438.0,0.0,286506334225925.0
439.0,0.0,285479644894067.5
440.0,0.0,284458460517425.4
441.0,0.0,283442743135550.25
442.0,0.0,282432453407613.7
443.0,0.0,281427551992787.34
444.0,0.0,280428000930622.72
445.0,0.0,279433762950861.4
